LeadTime,StaysInWeekendNights,StaysInWeekNights,Adults,Children,ADR,Country,Company,ReservedRoomType,IsRepeatedGuest,IsCanceled,Mes_Estancia,Mes_Reserva,Contract,Group,Transient,Transient-Party,BB,FB,HB,SC,Undefined
0,0,1,2,0,95.0,0.0,0,5.0,0,0,4,5,0,0,0,1,1,0,0,0,0
0,0,1,2,0,101.0,0.0,0,5.0,0,0,4,5,0,0,0,1,1,0,0,0,0
14,0,1,2,0,85.0,7.0,0,4.0,0,0,4,5,0,0,1,0,1,0,0,0,0
20,0,3,2,0,75.15,4.0,0,5.0,0,0,4,5,0,0,1,0,1,0,0,0,0
18,2,4,2,0,79.0,4.0,0,5.0,1,0,10,10,0,0,1,0,1,0,0,0,0
13,0,2,2,0,93.0,2.0,0,4.0,0,0,4,5,0,0,1,0,1,0,0,0,0
18,0,2,2,0,107.0,7.0,0,3.0,0,0,4,5,0,0,1,0,0,0,1,0,0
7,0,1,2,0,46.0,7.0,0,0.0,0,0,4,5,0,0,1,0,1,0,0,0,0
7,0,1,2,0,46.0,7.0,0,0.0,0,0,4,5,0,0,1,0,1,0,0,0,0
6,0,2,2,0,86.0,0.0,0,3.0,0,0,4,5,0,0,1,0,1,0,0,0,0
124,0,3,2,2,113.0,4.0,0,6.0,0,0,4,5,0,0,1,0,1,0,0,0,0
44,0,2,2,0,82.5,0.0,0,4.0,0,0,4,5,0,0,1,0,1,0,0,0,0
4,0,1,2,0,95.0,0.0,0,5.0,0,0,4,5,0,0,1,0,1,0,0,0,0
4,0,1,1,2,95.0,0.0,0,3.0,0,0,4,5,0,0,1,0,1,0,0,0,0
0,0,1,2,0,85.0,15.0,0,4.0,0,0,4,5,0,0,1,0,1,0,0,0,0
13,0,2,2,1,131.0,0.0,0,6.0,0,0,4,5,0,0,1,0,1,0,0,0,0
2,0,1,2,0,115.0,0.0,0,5.0,0,0,4,5,0,0,1,0,1,0,0,0,0
1,1,0,2,0,90.0,0.0,0,3.0,0,0,5,5,0,0,1,0,0,0,1,0,0
197,1,1,2,0,85.0,13.0,0,0.0,0,0,4,5,0,0,0,1,0,0,1,0,0
197,1,1,2,0,85.0,13.0,0,0.0,0,0,4,5,0,0,0,1,0,0,1,0,0
197,1,1,2,0,85.0,13.0,0,0.0,0,0,4,5,0,0,0,1,0,0,1,0,0
197,1,1,2,0,85.0,13.0,0,0.0,0,0,4,5,0,0,0,1,0,0,1,0,0
197,1,1,2,0,85.0,13.0,0,0.0,0,0,4,5,0,0,0,1,0,0,1,0,0
197,1,1,1,0,54.5,13.0,0,0.0,0,0,4,5,0,0,0,1,0,0,1,0,0
197,1,1,1,0,54.5,13.0,0,0.0,0,0,4,5,0,0,0,1,0,0,1,0,0
197,1,1,2,0,85.0,13.0,0,0.0,0,0,4,5,0,0,0,1,0,0,1,0,0
197,1,1,2,0,85.0,13.0,0,0.0,0,0,4,5,0,0,0,1,0,0,1,0,0
197,1,1,2,0,85.0,13.0,0,0.0,0,0,4,5,0,0,0,1,0,0,1,0,0
197,1,1,1,0,54.5,13.0,0,0.0,0,0,4,5,0,0,0,1,0,0,1,0,0
197,1,1,1,0,54.5,13.0,0,0.0,0,0,4,5,0,0,0,1,0,0,1,0,0
197,1,1,2,0,85.0,3.0,0,0.0,0,0,4,5,0,0,0,1,0,0,1,0,0
197,1,1,2,0,85.0,13.0,0,0.0,0,0,4,5,0,0,0,1,0,0,1,0,0
197,1,1,2,0,85.0,13.0,0,0.0,0,0,4,5,0,0,0,1,0,0,1,0,0
197,1,1,2,0,85.0,13.0,0,0.0,0,0,4,5,0,0,0,1,0,0,1,0,0
197,1,1,2,0,85.0,13.0,0,0.0,0,0,4,5,0,0,0,1,0,0,1,0,0
197,1,1,1,0,54.5,13.0,0,0.0,0,0,4,5,0,0,0,1,0,0,1,0,0
197,1,1,1,0,54.5,13.0,0,0.0,0,0,4,5,0,0,0,1,0,0,1,0,0
197,1,1,1,0,54.5,13.0,0,0.0,0,0,4,5,0,0,0,1,0,0,1,0,0
197,1,1,1,0,54.5,13.0,0,0.0,0,0,4,5,0,0,0,1,0,0,1,0,0
197,1,1,1,0,54.5,23.0,0,0.0,0,0,4,5,0,0,0,1,0,0,1,0,0
197,1,1,1,0,54.5,13.0,0,0.0,0,0,4,5,0,0,0,1,0,0,1,0,0
197,1,1,2,0,85.0,13.0,0,0.0,0,0,4,5,0,0,0,1,0,0,1,0,0
197,1,1,2,0,85.0,13.0,0,0.0,0,0,4,5,0,0,0,1,0,0,1,0,0
197,1,1,1,0,54.5,13.0,0,0.0,0,0,4,5,0,0,0,1,0,0,1,0,0
197,1,1,1,0,54.5,13.0,0,0.0,0,0,4,5,0,0,0,1,0,0,1,0,0
197,1,1,1,0,54.5,13.0,0,0.0,0,0,4,5,0,0,0,1,0,0,1,0,0
197,1,1,1,0,54.5,13.0,0,0.0,0,0,4,5,0,0,0,1,0,0,1,0,0
197,1,1,1,0,54.5,13.0,0,0.0,0,0,4,5,0,0,0,1,0,0,1,0,0
197,1,1,1,0,54.5,13.0,0,0.0,0,0,4,5,0,0,0,1,0,0,1,0,0
47,1,1,1,0,54.5,13.0,0,0.0,0,0,4,5,0,0,0,1,0,0,1,0,0
47,1,1,1,0,54.5,13.0,0,0.0,0,0,4,5,0,0,0,1,0,0,1,0,0
47,1,1,1,0,54.5,0.0,0,0.0,0,0,4,5,0,0,0,1,0,0,1,0,0
197,1,1,1,0,54.5,13.0,0,0.0,0,0,4,5,0,0,1,0,0,0,1,0,0
197,1,1,1,0,54.5,13.0,0,0.0,0,0,4,5,0,0,0,1,0,0,1,0,0
47,2,5,1,0,73.5,4.0,0,3.0,0,0,4,5,0,0,1,0,1,0,0,0,0
8,1,1,2,0,91.0,0.0,0,3.0,0,0,4,5,0,0,1,0,1,0,0,0,0
8,0,2,2,0,69.0,0.0,0,3.0,1,0,11,11,0,0,1,0,1,0,0,0,0
3,1,2,1,0,97.67,0.0,0,0.0,0,0,4,5,0,0,0,1,1,0,0,0,0
3,1,2,2,0,91.67,0.0,0,0.0,0,0,4,5,0,0,0,1,1,0,0,0,0
18,1,2,2,0,80.0,7.0,0,3.0,0,0,4,5,0,0,1,0,1,0,0,0,0
13,1,2,2,0,83.33,7.0,0,3.0,0,0,4,5,0,0,1,0,1,0,0,0,0
61,1,5,3,0,179.33,11.0,0,7.0,0,0,4,5,0,0,1,0,0,0,1,0,0
0,0,0,2,0,0.0,7.0,0,3.0,1,0,5,5,0,0,1,0,1,0,0,0,0
0,0,0,2,0,0.0,0.0,0,3.0,1,0,5,5,0,0,1,0,1,0,0,0,0
4,1,1,2,0,64.0,7.0,0,3.0,0,0,4,5,0,0,1,0,1,0,0,0,0
4,1,1,2,0,58.0,7.0,0,3.0,0,0,4,5,0,0,1,0,1,0,0,0,0
5,1,1,2,0,117.0,7.0,0,3.0,0,0,4,5,0,0,1,0,0,0,1,0,0
22,1,1,2,0,95.0,7.0,0,4.0,0,0,4,5,0,0,1,0,1,0,0,0,0
73,1,2,2,0,69.3,7.0,0,0.0,0,0,4,5,0,0,1,0,0,0,1,0,0
2,1,1,2,1,130.0,0.0,0,3.0,0,0,4,5,0,0,1,0,0,1,0,0,0
1,1,1,2,0,105.0,7.0,0,5.0,0,0,4,5,0,0,1,0,1,0,0,0,0
3,1,1,2,0,70.0,7.0,0,3.0,0,0,4,5,0,0,1,0,1,0,0,0,0
43,1,1,2,0,96.0,7.0,0,4.0,0,0,4,5,0,0,0,1,1,0,0,0,0
0,1,0,2,0,115.0,15.0,0,5.0,0,0,5,5,0,0,1,0,1,0,0,0,0
62,1,0,2,0,86.0,11.0,0,3.0,0,0,5,5,0,0,1,0,1,0,0,0,0
30,1,1,3,0,160.5,7.0,0,3.0,0,0,4,5,0,0,1,0,0,0,1,0,0
30,1,1,2,0,109.5,7.0,0,3.0,0,0,4,5,0,0,1,0,0,0,1,0,0
7,1,3,3,1,186.5,7.0,0,7.0,0,0,4,5,0,0,1,0,0,0,1,0,0
6,1,1,2,0,95.0,7.0,0,4.0,0,0,4,5,0,0,1,0,1,0,0,0,0
43,1,1,2,0,90.0,7.0,0,4.0,0,0,4,5,0,0,0,1,1,0,0,0,0
17,1,1,2,2,181.0,7.0,0,6.0,0,0,4,5,0,0,1,0,0,0,1,0,0
23,1,2,3,0,171.0,7.0,0,3.0,0,0,4,5,0,0,1,0,0,0,1,0,0
91,2,5,2,0,41.4,5.0,0,0.0,0,0,4,5,0,0,1,0,1,0,0,0,0
3,2,3,1,0,127.0,5.0,0,4.0,0,0,4,5,0,0,0,1,0,0,1,0,0
3,2,3,1,0,116.0,5.0,0,3.0,0,0,4,5,0,0,0,1,0,0,1,0,0
17,1,0,1,0,81.0,0.0,399,3.0,0,0,5,5,0,0,0,1,1,0,0,0,0
11,2,1,2,0,104.33,19.0,0,4.0,0,0,4,5,0,0,1,0,1,0,0,0,0
86,2,2,2,0,52.56,5.0,0,3.0,0,0,4,5,0,0,1,0,1,0,0,0,0
43,4,5,2,0,76.61,5.0,0,5.0,0,0,4,5,0,0,1,0,1,0,0,0,0
23,2,1,2,0,98.33,26.0,0,4.0,0,0,4,5,0,0,1,0,1,0,0,0,0
0,1,0,2,0,79.0,0.0,0,0.0,0,0,5,5,0,0,1,0,1,0,0,0,0
0,1,0,2,0,79.0,2.0,0,0.0,0,0,5,5,0,0,1,0,1,0,0,0,0
0,1,0,2,0,79.0,12.0,0,0.0,0,0,5,5,0,0,1,0,1,0,0,0,0
0,1,0,2,0,79.0,19.0,0,0.0,0,0,5,5,0,0,1,0,1,0,0,0,0
73,0,0,2,2,0.0,0.0,0,6.0,0,0,5,5,0,0,1,0,1,0,0,0,0
0,0,0,2,0,0.0,0.0,0,4.0,1,0,5,5,0,0,1,0,1,0,0,0,0
5,2,0,2,0,72.0,7.0,0,3.0,0,0,5,5,0,0,1,0,1,0,0,0,0
0,1,0,2,0,39.5,0.0,302,0.0,0,0,5,5,0,0,1,0,1,0,0,0,0
18,2,1,1,0,85.0,11.0,0,3.0,0,0,4,5,0,0,1,0,1,0,0,0,0
5,2,0,2,0,105.0,25.0,0,4.0,0,0,5,5,0,0,1,0,1,0,0,0,0
2,0,1,2,0,87.0,25.0,0,0.0,0,0,5,5,0,0,1,0,1,0,0,0,0
112,0,0,2,0,0.0,0.0,0,0.0,0,0,5,5,0,0,1,0,1,0,0,0,0
31,2,1,1,0,91.67,4.0,0,4.0,0,0,4,5,0,0,1,0,1,0,0,0,0
26,2,2,2,0,90.0,5.0,0,4.0,0,0,4,5,0,0,1,0,1,0,0,0,0
113,2,3,2,0,43.4,5.0,0,0.0,0,0,4,5,0,0,1,0,1,0,0,0,0
13,2,0,2,0,72.0,15.0,0,3.0,0,0,5,5,0,0,1,0,1,0,0,0,0
104,2,3,2,2,113.0,18.0,0,6.0,0,0,4,5,0,0,1,0,1,0,0,0,0
97,2,5,2,0,66.8,11.0,0,0.0,0,0,4,5,1,0,0,0,0,0,1,0,0
0,2,6,2,0,52.2,19.0,0,0.0,0,0,4,5,0,0,1,0,1,0,0,0,0
11,1,1,2,0,85.0,13.0,0,0.0,0,0,5,5,0,0,0,1,1,0,0,0,0
101,2,3,2,0,75.0,22.0,0,0.0,0,0,4,5,0,0,0,1,0,0,1,0,0
0,0,1,1,0,42.0,0.0,135,0.0,0,0,5,5,0,0,1,0,1,0,0,0,0
4,0,1,1,0,57.0,0.0,135,0.0,1,0,6,6,0,0,1,0,1,0,0,0,0
7,1,1,1,0,33.0,0.0,135,0.0,1,0,11,11,0,0,1,0,1,0,0,0,0
11,0,1,1,0,135.0,0.0,135,0.0,1,0,7,7,0,0,1,0,1,0,0,0,0
0,0,1,2,0,79.0,0.0,0,0.0,0,0,5,5,0,0,1,0,1,0,0,0,0
0,0,1,2,0,129.0,0.0,0,0.0,1,0,5,5,0,0,1,0,1,0,0,0,0
0,0,1,1,0,70.0,0.0,0,0.0,0,0,5,5,0,0,1,0,1,0,0,0,0
3,2,2,2,0,138.5,25.0,0,6.0,0,0,4,5,0,0,1,0,1,0,0,0,0
0,0,1,1,0,75.2,13.0,0,3.0,0,0,5,5,0,0,0,1,1,0,0,0,0
0,0,1,2,0,75.2,7.0,0,3.0,0,0,5,5,0,0,0,1,1,0,0,0,0
0,0,1,1,0,75.2,0.0,0,3.0,0,0,5,5,0,0,0,1,1,0,0,0,0
35,1,1,2,1,111.0,0.0,0,5.0,0,0,5,5,0,0,1,0,1,0,0,0,0
5,0,1,1,0,39.0,62.0,154,0.0,0,0,5,5,0,0,1,0,1,0,0,0,0
5,0,1,1,0,39.0,62.0,154,0.0,1,0,5,5,0,0,1,0,1,0,0,0,0
7,0,2,1,0,58.0,62.0,154,0.0,1,0,6,6,0,0,1,0,1,0,0,0,0
7,0,1,1,0,58.0,62.0,154,0.0,1,0,6,6,0,0,1,0,1,0,0,0,0
33,1,1,2,0,84.0,62.0,154,0.0,1,0,7,7,0,0,1,0,1,0,0,0,0
70,0,2,2,0,125.0,62.0,154,0.0,1,0,8,8,0,0,1,0,1,0,0,0,0
7,0,2,1,0,58.0,62.0,154,0.0,1,0,9,9,0,0,1,0,1,0,0,0,0
3,1,1,1,0,75.0,0.0,154,0.0,1,0,6,6,0,0,1,0,1,0,0,0,0
33,0,2,1,0,135.0,0.0,154,0.0,1,0,7,7,0,0,1,0,1,0,0,0,0
33,0,2,2,0,145.0,0.0,154,0.0,1,0,8,8,0,0,1,0,1,0,0,0,0
143,2,6,2,0,81.0,25.0,0,0.0,0,0,4,5,0,0,1,0,0,0,1,0,0
12,2,2,2,2,132.5,30.0,0,6.0,0,0,4,5,0,0,1,0,1,0,0,0,0
9,1,1,2,0,96.0,0.0,0,3.0,0,0,5,5,0,0,1,0,1,0,0,0,0
78,2,2,2,0,79.0,18.0,0,3.0,0,0,4,5,0,0,1,0,1,0,0,0,0
94,2,3,2,0,85.0,4.0,0,4.0,0,0,4,5,0,0,1,0,1,0,0,0,0
145,2,5,2,0,145.6,4.0,0,4.0,1,0,7,7,0,0,1,0,1,0,0,0,0
104,2,3,2,0,54.56,4.0,0,3.0,0,0,4,5,0,0,1,0,1,0,0,0,0
152,1,2,2,0,47.4,31.0,0,0.0,0,0,5,5,0,0,1,0,1,0,0,0,0
152,1,2,2,0,41.4,31.0,0,0.0,0,0,5,5,0,0,1,0,1,0,0,0,0
140,2,5,2,0,143.0,4.0,0,6.0,0,0,4,5,0,0,1,0,0,0,1,0,0
113,2,5,2,0,86.38,4.0,0,4.0,0,0,4,5,1,0,0,0,0,0,1,0,0
12,0,1,2,0,78.18,11.0,110,3.0,0,0,5,5,0,0,1,0,1,0,0,0,0
29,1,2,2,0,95.0,14.0,0,4.0,0,0,5,5,0,0,1,0,1,0,0,0,0
15,1,2,1,0,90.0,14.0,0,3.0,0,0,5,5,0,0,1,0,1,0,0,0,0
1,0,1,1,0,70.0,7.0,0,0.0,0,0,5,5,0,0,1,0,1,0,0,0,0
1,0,1,2,0,79.0,28.0,0,0.0,0,0,5,5,0,0,1,0,1,0,0,0,0
1,0,1,2,0,79.0,28.0,0,0.0,0,0,5,5,0,0,1,0,1,0,0,0,0
147,0,1,2,0,59.0,13.0,0,3.0,0,0,5,5,0,0,1,0,1,0,0,0,0
13,1,2,2,0,96.0,4.0,0,3.0,0,0,5,5,0,0,1,0,1,0,0,0,0
7,0,1,2,0,90.0,4.0,110,3.0,0,0,5,5,0,0,1,0,1,0,0,0,0
6,1,2,2,0,113.0,4.0,0,4.0,0,0,5,5,0,0,1,0,1,0,0,0,0
0,0,1,2,0,60.83,9.0,0,0.0,0,0,5,5,0,0,1,0,1,0,0,0,0
117,2,2,2,0,47.05,5.0,0,0.0,0,0,5,5,0,0,1,0,1,0,0,0,0
35,1,2,2,0,105.0,14.0,0,5.0,0,0,5,5,0,0,1,0,1,0,0,0,0
0,0,1,2,0,79.0,2.0,0,3.0,0,0,5,5,0,0,1,0,1,0,0,0,0
7,0,1,2,0,80.0,84.0,110,3.0,0,0,5,5,0,0,1,0,1,0,0,0,0
12,0,1,2,0,68.74,11.0,110,0.0,0,0,5,5,0,0,1,0,1,0,0,0,0
6,0,1,2,0,75.0,0.0,0,0.0,0,0,5,5,0,0,1,0,1,0,0,0,0
147,2,5,2,0,52.2,0.0,0,0.0,0,0,5,5,0,0,1,0,1,0,0,0,0
35,1,2,2,0,105.0,0.0,0,5.0,0,0,5,5,0,0,1,0,1,0,0,0,0
13,1,0,2,0,99.0,0.0,0,0.0,1,0,6,6,0,0,0,1,1,0,0,0,0
294,0,5,2,0,64.8,0.0,0,0.0,0,0,6,6,0,0,1,0,1,0,0,0,0
35,1,2,2,0,105.0,7.0,0,5.0,0,0,5,5,0,0,1,0,1,0,0,0,0
12,0,1,2,0,63.0,11.0,110,0.0,0,0,5,5,0,0,1,0,1,0,0,0,0
105,0,0,2,0,0.0,0.0,0,3.0,0,0,5,5,0,0,1,0,1,0,0,0,0
137,2,2,2,0,81.82,4.0,0,3.0,0,0,5,5,0,0,1,0,0,0,1,0,0
2,0,1,2,0,159.0,4.0,0,0.0,0,0,5,5,0,0,1,0,1,0,0,0,0
0,2,5,1,0,99.29,0.0,0,4.0,0,0,4,5,0,0,1,0,1,0,0,0,0
78,2,5,1,0,54.0,19.0,0,0.0,0,0,4,5,0,0,0,1,0,0,1,0,0
78,2,5,2,0,47.0,19.0,0,0.0,0,0,4,5,0,0,0,1,1,0,0,0,0
101,2,5,1,0,54.0,19.0,0,0.0,0,0,4,5,0,0,0,1,0,0,1,0,0
101,2,5,2,0,75.0,19.0,0,0.0,0,0,4,5,0,0,0,1,0,0,1,0,0
143,2,5,2,0,52.2,5.0,0,0.0,0,0,4,5,0,0,1,0,1,0,0,0,0
35,1,3,2,0,111.0,6.0,0,5.0,0,0,5,5,0,0,1,0,1,0,0,0,0
101,2,5,1,0,0.0,19.0,0,0.0,0,0,4,5,0,0,0,1,1,0,0,0,0
3,2,3,1,0,42.0,0.0,337,0.0,0,0,5,5,0,0,1,0,1,0,0,0,0
10,0,3,2,0,105.0,13.0,0,4.0,0,0,5,5,0,0,1,0,1,0,0,0,0
74,0,2,2,0,79.0,77.0,0,3.0,0,0,5,5,0,0,1,0,1,0,0,0,0
1,2,4,2,0,107.67,0.0,0,4.0,0,0,4,5,0,0,1,0,1,0,0,0,0
3,0,1,1,0,66.0,0.0,0,0.0,0,0,5,5,0,0,1,0,1,0,0,0,0
29,0,3,2,0,115.0,31.0,0,5.0,0,0,5,5,0,0,1,0,1,0,0,0,0
1,0,3,1,0,115.0,31.0,0,5.0,0,0,5,5,0,0,1,0,1,0,0,0,0
98,2,4,2,0,99.0,7.0,0,0.0,0,0,4,5,0,0,1,0,0,0,1,0,0
16,2,5,2,0,41.4,19.0,0,0.0,0,0,4,5,0,0,0,1,1,0,0,0,0
1,0,2,2,2,135.0,30.0,0,6.0,0,0,5,5,0,0,1,0,1,0,0,0,0
1,0,1,2,0,97.0,0.0,0,0.0,0,0,5,5,0,0,1,0,1,0,0,0,0
105,0,0,2,0,0.0,0.0,0,3.0,0,0,5,5,1,0,0,0,1,0,0,0,0
91,0,2,2,0,68.0,11.0,0,0.0,0,0,5,5,0,0,1,0,1,0,0,0,0
35,1,3,2,0,105.0,14.0,0,5.0,0,0,5,5,0,0,1,0,1,0,0,0,0
35,1,3,2,0,105.0,14.0,0,5.0,0,0,5,5,0,0,1,0,1,0,0,0,0
13,1,0,2,0,99.0,14.0,0,0.0,1,0,6,6,0,1,0,0,1,0,0,0,0
294,0,5,2,0,64.8,14.0,0,0.0,0,0,6,6,0,0,1,0,1,0,0,0,0
102,2,5,2,0,73.0,18.0,0,3.0,0,0,4,5,0,0,1,0,1,0,0,0,0
16,2,5,1,0,33.15,19.0,0,0.0,0,0,4,5,0,0,1,0,1,0,0,0,0
103,2,3,2,0,47.0,19.0,0,0.0,0,0,5,5,0,0,0,1,1,0,0,0,0
101,2,5,2,0,47.0,19.0,0,0.0,0,0,4,5,0,0,0,1,1,0,0,0,0
16,2,5,1,0,48.1,19.0,0,0.0,0,0,4,5,0,0,1,0,0,0,1,0,0
16,2,5,2,0,65.1,22.0,0,0.0,0,0,4,5,0,0,0,1,0,0,1,0,0
1,0,1,1,0,56.0,0.0,0,0.0,0,0,5,5,0,0,1,0,1,0,0,0,0
79,2,5,2,0,74.43,5.0,0,3.0,0,0,4,5,0,0,1,0,1,0,0,0,0
16,2,5,2,0,65.1,18.0,0,0.0,0,0,4,5,0,0,0,1,0,0,1,0,0
16,2,5,2,0,41.4,19.0,0,0.0,0,0,4,5,0,0,0,1,1,0,0,0,0
16,2,5,2,0,41.4,19.0,0,0.0,0,0,4,5,0,0,0,1,1,0,0,0,0
102,2,4,2,0,45.66,4.0,0,0.0,0,0,4,5,0,0,1,0,1,0,0,0,0
99,2,7,2,0,71.89,19.0,0,0.0,0,0,4,5,0,0,0,1,0,0,1,0,0
101,2,5,2,0,47.0,19.0,0,0.0,0,0,4,5,0,0,0,1,1,0,0,0,0
0,0,1,2,0,79.0,19.0,0,0.0,1,0,5,5,0,1,0,0,1,0,0,0,0
212,0,2,2,0,41.4,4.0,0,0.0,0,0,5,5,0,0,1,0,1,0,0,0,0
104,2,7,2,2,99.22,12.0,0,6.0,0,0,4,5,0,0,1,0,1,0,0,0,0
40,2,5,2,0,93.57,11.0,0,4.0,0,0,4,5,0,0,1,0,1,0,0,0,0
76,0,4,2,0,58.55,5.0,0,3.0,0,0,5,5,0,0,1,0,1,0,0,0,0
106,2,5,2,0,43.4,4.0,0,0.0,0,0,4,5,0,0,1,0,1,0,0,0,0
87,2,5,2,0,72.9,44.0,0,3.0,0,0,4,5,0,0,1,0,0,0,1,0,0
101,2,5,2,0,51.5,9.0,0,3.0,0,0,4,5,0,0,1,0,1,0,0,0,0
103,2,5,2,0,39.4,4.0,0,0.0,0,0,4,5,1,0,0,0,1,0,0,0,0
94,2,5,2,0,49.5,9.0,0,3.0,0,0,4,5,0,0,1,0,1,0,0,0,0
98,1,4,1,0,33.45,4.0,0,0.0,0,0,5,5,1,0,0,0,1,0,0,0,0
98,1,4,2,0,48.75,4.0,0,3.0,0,0,5,5,1,0,0,0,1,0,0,0,0
99,2,5,2,0,58.38,4.0,0,4.0,0,0,4,5,1,0,0,0,1,0,0,0,0
25,0,3,2,0,111.0,12.0,0,4.0,0,0,5,5,0,0,1,0,1,0,0,0,0
0,0,1,2,0,70.0,0.0,0,0.0,0,0,5,5,0,0,1,0,1,0,0,0,0
140,0,1,2,0,59.0,13.0,251,3.0,0,0,5,5,0,0,1,0,1,0,0,0,0
4,0,1,1,0,63.0,0.0,0,0.0,0,0,5,5,0,0,1,0,1,0,0,0,0
32,0,1,2,0,90.0,11.0,0,3.0,0,0,5,5,0,0,0,1,1,0,0,0,0
32,0,1,2,0,102.0,11.0,0,3.0,0,0,5,5,0,0,0,1,1,0,0,0,0
3,0,3,2,0,83.0,0.0,0,0.0,0,0,5,5,0,0,1,0,1,0,0,0,0
0,0,3,1,0,79.0,7.0,0,0.0,0,0,5,5,0,0,1,0,1,0,0,0,0
101,2,6,2,0,47.0,19.0,0,0.0,0,0,4,5,0,0,0,1,1,0,0,0,0
101,2,6,2,0,48.75,22.0,0,0.0,0,0,4,5,0,0,0,1,1,0,0,0,0
78,0,3,3,0,97.2,13.0,0,3.0,0,0,5,5,0,0,1,0,1,0,0,0,0
107,2,5,2,0,60.3,9.0,0,4.0,0,0,4,5,0,0,1,0,1,0,0,0,0
107,2,5,2,0,60.3,9.0,0,4.0,0,0,4,5,0,0,1,0,1,0,0,0,0
3,0,1,2,0,79.0,0.0,0,0.0,0,0,5,5,0,0,1,0,1,0,0,0,0
75,2,7,2,0,73.0,19.0,0,3.0,0,0,4,5,0,0,1,0,1,0,0,0,0
115,2,5,2,0,67.13,4.0,0,3.0,0,0,4,5,0,0,1,0,1,0,0,0,0
108,2,5,2,0,50.93,9.0,0,3.0,0,0,4,5,0,0,1,0,1,0,0,0,0
0,0,1,2,0,91.0,11.0,0,0.0,0,0,5,5,0,0,1,0,1,0,0,0,0
117,1,4,2,0,52.2,5.0,0,0.0,0,0,5,5,0,0,1,0,1,0,0,0,0
75,1,4,2,0,75.0,5.0,0,4.0,0,0,5,5,0,0,1,0,1,0,0,0,0
75,1,4,1,0,70.0,5.0,0,4.0,0,0,5,5,0,0,1,0,1,0,0,0,0
99,0,4,2,0,58.0,5.0,0,0.0,0,0,5,5,0,0,1,0,1,0,0,0,0
33,1,4,2,0,127.0,0.0,0,4.0,0,0,5,5,0,0,1,0,0,0,1,0,0
2,2,4,2,2,135.0,11.0,0,6.0,0,0,5,5,0,0,1,0,1,0,0,0,0
103,2,5,2,2,72.0,19.0,0,2.0,0,0,5,5,0,0,0,1,1,0,0,0,0
98,0,4,3,0,66.45,9.0,0,0.0,0,0,5,5,0,0,1,0,1,0,0,0,0
3,1,5,2,1,121.5,4.0,0,6.0,0,0,5,5,0,0,1,0,1,0,0,0,0
0,0,1,2,0,84.6,0.0,0,3.0,0,0,5,5,0,0,1,0,1,0,0,0,0
4,0,1,1,0,60.0,0.0,0,0.0,0,0,5,5,0,0,1,0,1,0,0,0,0
97,2,5,2,0,76.89,4.0,0,5.0,0,0,5,5,0,0,1,0,1,0,0,0,0
109,2,5,2,0,39.95,4.0,0,0.0,0,0,5,5,0,0,1,0,1,0,0,0,0
153,0,3,3,0,87.5,0.0,0,0.0,0,0,5,5,0,0,1,0,1,0,0,0,0
4,0,1,2,0,68.0,0.0,0,0.0,0,0,5,5,0,0,1,0,1,0,0,0,0
4,0,1,2,0,68.0,0.0,0,0.0,0,0,5,5,0,0,1,0,1,0,0,0,0
159,0,3,2,0,52.2,0.0,0,0.0,0,0,5,5,0,0,1,0,1,0,0,0,0
115,0,3,2,0,65.0,0.0,0,0.0,1,0,3,3,0,0,1,0,1,0,0,0,0
159,0,3,2,0,52.2,0.0,0,0.0,0,0,5,5,0,0,1,0,1,0,0,0,0
115,0,3,2,0,65.0,0.0,0,0.0,1,0,3,3,0,0,1,0,1,0,0,0,0
159,0,3,2,0,52.2,0.0,0,0.0,0,0,5,5,0,0,1,0,1,0,0,0,0
151,2,5,2,0,63.0,35.0,0,4.0,0,0,5,5,0,0,1,0,1,0,0,0,0
1,0,2,2,0,109.0,0.0,0,4.0,0,0,5,5,0,0,1,0,1,0,0,0,0
11,0,2,2,0,176.9,0.0,0,7.0,1,0,6,6,0,0,0,1,1,0,0,0,0
2,0,1,2,0,95.0,0.0,0,4.0,1,0,3,3,0,1,0,0,1,0,0,0,0
2,0,1,2,0,97.0,0.0,0,4.0,1,0,3,3,0,0,0,1,1,0,0,0,0
2,0,1,2,1,139.0,0.0,0,6.0,0,0,5,5,0,0,1,0,1,0,0,0,0
108,2,5,2,0,52.2,5.0,0,0.0,0,0,5,5,0,0,1,0,1,0,0,0,0
102,0,2,2,0,94.0,11.0,0,4.0,0,0,5,5,0,0,1,0,1,0,0,0,0
102,0,2,2,0,88.0,11.0,0,4.0,0,0,5,5,0,0,1,0,1,0,0,0,0
104,2,8,2,0,43.0,5.0,0,0.0,0,0,4,5,0,0,1,0,1,0,0,0,0
93,0,3,2,0,58.0,0.0,0,0.0,0,0,5,5,0,0,1,0,1,0,0,0,0
93,0,3,2,0,58.0,0.0,0,0.0,0,0,5,5,0,0,1,0,1,0,0,0,0
40,0,1,2,0,85.0,0.0,0,4.0,0,0,5,5,0,0,1,0,1,0,0,0,0
15,0,1,2,0,90.0,0.0,0,3.0,0,0,5,5,0,0,1,0,1,0,0,0,0
30,2,1,2,0,93.0,0.0,0,0.0,0,0,5,5,0,0,1,0,1,0,0,0,0
21,0,1,2,0,105.0,7.0,0,4.0,0,0,5,5,0,0,1,0,1,0,0,0,0
